id;is_misinfo;Texts
1,35925E+18;0;Yay!!!! My daddy just got his first vaccine!
1,3469E+18;0;Is this Pfizer or Moderna?
1,38787E+18;0;"In case anyone is curious... I got some of those side effects from Moderna #2 and all the skin on my body feels sunburnt and hurts. The headache isn't new and the muscle/joint aches have mostly eased. Mild fever. No appetite.

Totally worth it though #vaccinated"
1,38719E+18;0;"FYI, I realize we all have different experiences.

I've had the common cold and I've been through chemotherapy.

My experience with the 2nd Moderna vaccine was much closer to the common cold than chemotherapy.

#GetVaccinated"
1,3864E+18;0;If you've ever put a straight man's penis in your mouth then don't worry about what's in the vaccine.
1,344E+18;0;Feeling extremely grateful, a little emotional and very hopeful after first Pfizer vaccine <U+0001F489> today!administered by my previous ENT Matron Liz returned from her retirement to support<U+0001F64F><U+0001F3FB><U+2764><U+FE0F>forever grateful to ALL who made this possible https://t.co/MFRY84eE48
1,34689E+18;0;Ya boy is getting the Covid vaccine!
1,34612E+18;1;I’m sure as fuck not taking a rushed vaccine for a virus that has less than a 1% chance of killing me
1,3442E+18;1;"#TestKitSalesAgenda followed by #VaccineSalesAgenda - Anything which is free is also funded by the taxpayers. 

#PharmaMafia #coronavirus #vaccine #CoronaVaccine #CoronaScam #Scam #depopulation"
1,34364E+18;1;When should you receive an untested, unproven, experimental vaccine? https://t.co/smfgvnme1q
1,37412E+18;0;It’s weird but completely forgot that I got my second dose of the moderna vaccine on the 12th.
1,35925E+18;1;"Did you get your 'Gene-Therapy' shot yet?..Hmm?
If you're confused,
That's what Pfizer &amp; Moderna call their shot.  Yep, 'Gene Therapy'.

Did you know that all 'Gene Therapy' is completely EXPERIMENTAL?

Yep!
So, Rethink getting the Covid shot.
You'll be glad you reconsidered. https://t.co/yJeddFg42o"
1,35943E+18;1;Many dying in Israel following the experimental Pfizer COVID mRNA injections https://t.co/1f17JWaHAR
1,35839E+18;1;It's Gene Therapy, Not a Vaccine https://t.co/YliBYmcyuM
1,34634E+18;0;"just scheduled my covid vaccine 

kinda nervous"
1,3422E+18;0;someone said if you eat Jack in the box tacos don’t worry about what’s in the vaccine <U+0001F62D><U+0001F62D><U+0001F62D>
1,34364E+18;0;So, being a healthcare worker, I got my first dose of the Moderna COVID-19 vaccine today. I’ll keep you updated if I experience any symptoms. As a disclaimer, like with any vaccine/medication, everyone can have a different reaction than me.
1,38828E+18;0;30 hours after my second vaccine and a Facebook message just went off in my head
1,34423E+18;0;When your amazing friend and colleague wakes you up on your last day of annual leave (brave <U+0001F602>) with a disney gif and the caption 'Get your bum out of bed and book your vaccine!' Unbelievably grateful for the thought and support! https://t.co/gcqhllLUGy
1,38778E+18;0;Thank you @JennerInstitute @UniofOxford @NHSEngland @DHSCgovuk @AstraZeneca and all the lovely volunteers @LBHF vaccination centre! #VaccinesWork  #VaccinationCovid #vaccinated #vaccination https://t.co/Tu4B6kk752
1,3741E+18;1;Completion date for Pfizer bioNtech and AstraZeneca 2023 they are gene therapy not vaccines this is a global experiment
1,39034E+18;0;So excited got my appointment for Moderna on Saturday and my hubby (age based) Pfizer on Monday!! Then only my son to go.  Then just need 2nd dose, hopefully not 4 months down road. #1stdose #Grateful
1,38581E+18;1;"Things you've been trained to believe:
1) American Cancer Society cares. They don't. They just want all the $$$ chemotherapy generates. Gene Therapy &amp; Immunotherapy WORK!
2) There's no vaccine for HIV. True! BUT there COULD be but Pharma makes a load of $$$ by selling meds to 1/"
1,3596E+18;1;It's Gene Therapy, Not a Vaccine https://t.co/fy1YUymLtK
1,38774E+18;0;"When you need to clean the house, but round two of the vaccine is kicking your ass! <U+0001F912><U+0001F62D> 

#momlife #motherhood #vaccinated"
1,37407E+18;0;Huge s/o to the team at @msstate’s Longest Health Center, who made it an extremely swift and efficient process to get first dose of COVID #vaccine. Thankful to have access to it and for all those who worked to make it possible. Onward.
1,36101E+18;1;“It’s a messenger RNA vaccine and I don’t think that the illness overall warrants using an experimental vaccine. You can’t test a drug over a period of less than a year. This has been rushed into production,” https://t.co/j3Lb0kULgy
1,34652E+18;1;"The ""virus is flu/pneumonia. The ""vaccine"" is from the 80% depopulation &amp; ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. &amp; cause sterility. The ""virus"" scare is meant to drive people towards the vaccine"
1,38703E+18;1;"”We are all living under a criminal medical mafia that now acts as the greatest threat to humankind, while pretending to be our saviors. The CDC works for Big Pharma and the depopulation globalists, not the American people.”

https://t.co/59Jklpspir"
1,38739E+18;0;"Happy vaccine week <U+2728> Vaccines bring us closer, and they protect each one of us just as much as they protect entire communities. EVERYONE deserves easy access to lifesaving vaccines.

#vaccineswork https://t.co/B6qaDxfcb1"
1,39004E+18;0;If you think the vaccine causes infertility, you should not reproduce.
1,35932E+18;0;This is amazing news about the Moderna coronavirus vaccine  https://t.co/QO30969h0V
1,38561E+18;1;"NEW WORD......
FOR PEOPLE STILL WEARING MASKS &amp; GETTING THE DEADLY VACCINE FOR A DISEASE PROVEN TO  LESS DEADLY THAN THE AVERAGE FLU, ALSO MASK WEARERS

THE WORD IS:         ""COVIDIOTS""

<U+0001F923><U+0001F923><U+0001F602><U+0001F923><U+0001F602><U+0001F923><U+0001F923><U+0001F602><U+0001F923><U+0001F923><U+0001F602><U+0001F923><U+0001F602><U+0001F923><U+0001F923><U+0001F602><U+0001F923><U+0001F923><U+0001F602><U+0001F923><U+0001F923><U+0001F923><U+0001F602><U+0001F602><U+0001F923><U+0001F602><U+0001F602><U+0001F923><U+0001F923><U+0001F923>"
1,34691E+18;0;"if you’ve ever ran out of smoke and had to clean ur grinder, don’t worry about what’s in the vaccine.

you’ve been as zooted as humanely possible LMAO

-ur fellow zooted stoner"
1,36038E+18;0;It felt REALLY amazing to get my first COVID vaccine today. I know as a healthcare worker I am fortunate to be among the first to receive the vaccine and I can’t wait for the day when everyone is able to receive it. More importantly, when that day comes, I hope everyone does! https://t.co/aPK5fSJtUY
1,38814E+18;0;"I'm glad that @SaskHealth has a call-back feature for their vaccine booking system. Called this morning at 8:07 and was the 1572nd caller in line. Good luck, SHA staff!
#covidsk #covid19sk"
1,34499E+18;1;Do the public NOT yet understand that even if they have the rotten untried, untested vaccine they will still need to wear useless masks and social distance, according to SAGE so cannot visit vulnerable family members.  SO WHY RISK YOUR HEALTH AND THEIRS BY TAKING THIS VACCINE?
1,39023E+18;1;Wake up people ! The only reason the lock downs are staying in place is to inoculate people as the vaccine is only approved for emergency use........... if we are not in an emergency they cannot give you the poison vaccine  <U+0001F610>
1,36029E+18;0;"Vaccine first dose 14,012,234
Second dose 530,094
#vaccine"
1,344E+18;0;"Kamala Harris Receives First Dose of Covid-19 Vaccine
https://t.co/eu2ewJ3SzG"
1,3444E+18;1;Depopulation is the PLAN: The WHO Task Force on Vaccines for Fertility Regulation. Its formation, objectives and research activities - PubMed #sterilization #covid19 #CovidVaccine #vaccine #worldhealthorganization #who #agenda21 #agenda2030 #fertility  https://t.co/G601sy9gGq
1,34448E+18;0;"Made my appointment to get the covid-19 vaccine!
#kindaexcited https://t.co/8KiWo0AhqZ"
1,39036E+18;0;It was our turn today and could not be happier! So grateful to the volunteers and staff at Centennial Vaccine site! #CovidVaccine https://t.co/fjjZRoakC4
1,36027E+18;0;"Why coming back for your second dose is so important.

https://t.co/MHZEkeomwM"
1,34689E+18;0;Make people so desperate a vaccine seems appealing.
1,34632E+18;1;Holy crap, what did he just say? Why aren't we talking more this?!?! Understandably it could be abused itself, but common, why all the expensive unproven vaccine talk when this is right here? (https://t.co/IiPzh15fUc) https://t.co/XIX7XBnohj via @YouTube
1,37231E+18;1;"out of twitter jail for suggesting people take bleach instead of the vaccine if they want a great reaction 

apparently that was 'threatening'

nah, it was just pointing out the absurdness of taking an untested vaccine that has more adverse effects than the virus itself"
1,38748E+18;0;Guess what I got today! My second #vaccine!! Happily #vaccinated! #VaccinesWork  #Moderna https://t.co/YFo3QmDBsU
1,37329E+18;0;"The #COVID19 vaccine is safe, effective and free. 

The best one to get? The one you can get now. If you’re eligible, make an appointment: https://t.co/FLux3hNeuj #NYCVaccineForAll https://t.co/f1TqL1rbbR"
1,34375E+18;0;I’m very grateful for science and modern medicine. I received my first dose of the COVID vaccine today. There are brighter days ahead. <U+0001F49B>
1,34685E+18;1;I wonder are the Garda we warned that they would be one of the first in line to get the untested vaccine still smiling now..<U+0001F1EE><U+0001F1EA><U+0001F98A>  https://t.co/k5KTnA9nKo
1,34696E+18;1;Nurse in 'perfect health' found dead after getting a COVID-19 vaccine https://t.co/bciSfC0Fn8
1,37405E+18;0;"Yaaaay! I got my letter approving that I can now get the vaccine! 

I'm essential <U+0001F609>"
1,34401E+18;0;Today I got the COVID-19 vaccine. I am incredibly grateful to our frontline heal… https://t.co/jNDF6GQWtN
1,38751E+18;1;"The synthetic mRNA gene therapy from Pfizer and Moderna is not a vaccine... They insert a synthetic mRNA into your cells who will produce the Corona-virus viral spike protein ... who knows when it will stop and it triggers a 'hyper-charged' immune response
https://t.co/IDiMvHFDf1"
1,39004E+18;0;Walk-ins accepted! We continue to be able to provide the COVID-19 vaccine to our patients, neighbors, and community members at the Strand Theater, and are grateful for our partners in this effort including @BrighamWomens Hospital. https://t.co/dHOhBcfHYF
1,34689E+18;0;I Got The COVID-19 Vaccine, Then I Tried To Figure Out Why https://t.co/ErP79qU3Lr via @Digg Wow Seriously Dude just relax
1,38745E+18;1;"creepy @JoeBiden / Go get your Poison Vaccine NOW Now nhow. from the Gates Of Hell #depopulation plan Vaccine.
if it was a cure they will deny you access to it as they did with #HCQ. not get the army and force you to take it . get t now @WHO https://t.co/s9NGygMLvB"
1,37269E+18;1;"Doctor Warns Experimental COVID “Vaccine” Actually “Dangerous Gene Therapy
https://t.co/x1RGdSKx1i"
1,38707E+18;0;"Peter D'Abrosca hates liberals so much that he's willing to kill people (including family) by not getting vaccinated. Grow up.

https://t.co/5KLBaqQEzb

#GetVaccinated 
#DemVoice1"
1,34374E+18;1;“Although with unproven vaccine” <U+0001F616> https://t.co/OVB19WBhn4
1,34313E+18;1;"The writer isn't just wrong and dangerous himself, he is also very twisted, and one has every reason to believe that his writing is sponsored... He's part of the evil and dangerous vaccine agenda led by @CyrilRamaphosa
@PresidencyZA
@CyrilFoundation 

https://t.co/p0y9GAeXaw"
1,34637E+18;1;"""Doctors Around The World Issue Warnings Against The COVID-19 Vaccine""

In an effort to combat Big Pharma Corporate Media and Big Tech censorship doctors around the world are frantically trying to warn the masses of the devastating effects of the experimental COVID-19 vaccin…"
1,34223E+18;0;if your pee looks like apple juice don’t worry about whats in the vaccine
1,36026E+18;0;GIVE ME THE VACCINE I MISS DT
1,34226E+18;0;if u dont eat fruit dont worry about whats in the vaccine
1,34394E+18;0;"I took the #COVID19 #vaccine today for my patients, family, friends and the @nationwidekids @OSUWexMed community &amp; beyond. 

Feeling so grateful and hopeful today. Thank you to the heroes behind this incredible scientific feat!

#ThisIsOurShot @ohgov #iamnotthrowingawaymyshot https://t.co/sICJlGocyY"
1,36063E+18;1;"Got the second Moderna shot. It def makes you sick though I’m told it’s transient.

Not a huge deal but this is the last experimental vaccine I’ll be taking, ever. With the variants it’s gonna be like the flu shot- makes you sick and doesn’t work"
1,38773E+18;1;The COVID “vaccine” is nothing more than gene therapy that has never been launched on the public before. This genetic injection has only FDA certification for emergency use—a far lower and looser classification and not full approval. Good luck!
1,34646E+18;1;"According to pharma giant Moderna, the *COVID-19 mRNA based experimental vaccines* being approved for emergency use for the first time in history are *Operating System designed to program human DNA.* 

Read more <U+0001F449><U+0001F3FD> https://t.co/EycmYwzJFc

#FarmersProtest 
@vivekagnihotri"
1,34504E+18;1;"We were lied to so experimental vaccines could be tried on us while big pharma gets even richer and more powerful. No vaccine was really needed as survival rate is very high.

Do Senate Hearings Show That COVID-19 Vaccine Use Is Illegal? (Updated) https://t.co/zOxhP7OOoo"
1,34405E+18;0;"Operation Warp Speed at a crawl: Adequately vaccinating Americans will take 10 years at current pace - NBC News

""We are grateful....”.  ""But as I long feared and warned, the effort to distribute and administer the vaccine is not progressing as it should."" https://t.co/wIudupFa9U"
1,37405E+18;1;Get a free donut everyday if you get the gene therapy theirs pushing <U+0001F923><U+0001F923>it’s really going to happen isn’t it. Large companies will try and incentivise vaccine uptake. This is the most materialistic brain dead shit I’ve ever heard <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>
1,37225E+18;1;told ja! american republicans, those who would most likely be in the know cuz they are the biggest demographic of oppressors. Know NOT to take the vaccine. They know it's the NWO's method of depopulation. White-supremacist soup anyone?
1,39032E+18;0;The world is grateful that the Senate Parliamentarian gave President Joe Biden permission to lift the patent restrictions on the covid vaccine
1,34689E+18;0;"Got the vaccine!!!

Well the first one. But still,  excite!"
1,37287E+18;1;"Either Covid mutates and kills everyone who isn't vaccinated
Or the unstudied side-effects of a rushed vaccine crop up and kills everyone who's taken it
Either way new world order so yay!"
1,37296E+18;0;"VACCINATED.
#vaccinated #vaccinated #vaccines #covid #vaccine #hospital #ucc #n #dogsofinstagram #congress #billgates #unvaccinated #meningitis #vaccineswork #kungflu #bronchitis #liveattenuated #knowledgeispower https://t.co/hZdjOQFKIM"
1,34611E+18;1;if this is another rushed vaccine i swear to god
1,37297E+18;0;One common side effect of vaccine is a high temperature - thankfully I didn’t get that - passed temp check - tonight’s office #thedee <U+0001F4F7> https://t.co/9U33ESQ9Cv
1,34639E+18;1;Injecting the vaccine = injecting the bioweapon!
1,34465E+18;1;I am not against anyone who wants it taking the vaccine. Your body your choice. I am however very much against forcing people to take it, especially as a condition of employment. It will be quite sometime before we know the full side effects of this new experimental drug.
1,3856E+18;1;The NPRCs painful/deadly vaccine experiments on tens of thousands of monkeys havent led to any vaccines for humans against MERS, tuberculosis, malaria, AIDS, or COVID-19. Monkeys arent humans using them as stand-ins doesn’t work @NIH @NIHDirector close down the NPRCs.
1,39007E+18;0;Finally. Please, everyone else get vaccinated so we don't have to do this every year. The COVID vaccine isn't gene therapy and there are no microchips - besides, your phone already tracks you 24/7. https://t.co/6OsBgxDdiC
1,38749E+18;0;Just call me King @pfizer the First of Hfuhruhurrland!!! Ah the relief!!!! MH xxx #vaccine #VaccinesWork #vaccinated https://t.co/yjXRH9QYuP
1,38752E+18;0;2nd shot done!! So happy to finally be fully vaccinated. #vaccinated #Pfizer https://t.co/cJWqw83PN3
1,34615E+18;0;hell yeah i just got the first dose of the vaccine
1,38791E+18;0;My grandma Nanay just got her vaccine in the Philippines. And you can see her smiling behind that mask. Its been difficult for the Philippines to gain steady access to vaccine supply. So to see Nanay smiling (as always), is a good day for our family <U+2764><U+FE0F><U+0001F49B><U+0001F499><U+0001F64F><U+0001F3FD> #vaccinated https://t.co/VFBqLxmlaN
1,34225E+18;0;If you wear chequered vans don’t worry about what’s in the vaccine
1,37328E+18;0;"I have Johnson and Johnson in me. 

Lol jk it’s moderna but that would have been a fun tweet. https://t.co/rvRLJ05818"
1,36034E+18;0;got my first covid vaccine cmon immunization station!! https://t.co/IYqgKDUO9O
1,34328E+18;0;Got my first dose of the vaccine on this fine Sunday morning!!
1,38614E+18;1;The elites ain’t wearing a mask when the cameras NOT on you stupid mfs! They aren’t worried about Covid 19 or getting a vaccine I promise you.  THEY ARE SELLING LIES.  Human eugenics also known as depopulation, you hear talks about it all the time it’s at works here.  #JustSayNo
1,38662E+18;1;"This is a MUST WATCH video of Drs discussing the Covid ""vaccine"" being a bioweapon. https://t.co/7lcHmQGFlV"
1,38779E+18;0;Time for second COVID-19 jab <U+0001F60E>#COVIDVaccination #AstraZeneca #GetVaccinated #vaccinated https://t.co/089SdntQTn
1,38777E+18;0;My mom finally went this morning to get her Pfizer vaccination. #vaccinated
1,34232E+18;1;America a sinking ship?they are helping banks corp,sthey are not helping the common folk.But the eu norway ect they are all helping  common folk up  to 7 k a month. America $1200 for32 weeks a plan! all the untested vaccine you can drink! smallbiz they attack! workers=com·mu·nism
1,34449E+18;0;I got my COVID vaccine today! Excited to make antibodies for my baby to have immunity as well.
1,34619E+18;0;"Boris strategy is basically vaccine &amp; inshallah"
1,38745E+18;1;"Alcohol at 18: <U+274C>
Drugs at 18: <U+274C>
Handgun Ownership at 18: <U+274C>
Smoking at 18: <U+274C>

Fight in an endless war at 18: <U+2714><U+FE0F>
Take an unproven vaccine at 18: <U+2714><U+FE0F>
Vote at 18: <U+2714><U+FE0F>"
1,37411E+18;0;I got my second dose of the Pfizer vaccine today and Rigby got a new toy. A good day for all <U+0001F389> https://t.co/EToqL1XhGx
1,36028E+18;0;12,132 doses of the pfizer vaccine administered to date. Of those, over 5,000 have received second dose @VOCMNEWS
1,38711E+18;1;"Do not take the ""vaccine"" aka Bioweapon<U+0001F9D0>"
1,34328E+18;0;Got my first dose of the COVID-19 vaccine today! In a year filled with so many challenges, I’m immensely grateful for the hard work and dedication of all those that contributed towards making this happen. <U+0001F64F><U+0001F3FC>#scienceisreal #frontlineworkers #EssentialWorkers #CovidVaccine https://t.co/yTMD8qTo2y
1,36012E+18;1;Just had to respond to a text from my dad imploring me to watch a video on the “depopulation vaccines” coming from Moderna and Pfizer. <U+0001F926><U+200D><U+2642><U+FE0F>
1,39035E+18;0;people who smoke resin don’t need to worry about what’s in the vaccine
1,36067E+18;1;"1/04/21, Portugal - ""Perfectly healthy"" 41-year-old pediatric resident dies suddenly after being injected with Pfizer's experimental COVID vaccine
01/05/21, Israel - Israeli woman diagnosed with facial paralysis after receiving Covid 19 vaccine"
1,35996E+18;1;"""Did you know that mRNA COVID-19 vaccines aren’t vaccines in the medical and legal definition of a vaccine? They do not prevent you from getting the infection, nor do they prevent its spread. They’re really experimental gene therapies.""

https://t.co/DsmK3VTbEk"
1,3429E+18;0;if u have a scat kink dont worry about whats in the vaccine
1,38737E+18;0;"If you have ever let a guy finger you without washing his hands first... 
you don’t need to worry about what’s in the vaccine
#wednesdaythought #VaccinesWork"
1,35925E+18;1;"Red Alert! Sever thrombocytopenia, a lack of blood platelets, and a Death of a Doctor, followed their 1st shot of mRNA drugs for COVID19. Though the U.S. Govt. labels Pfizer and Moderna as ""vaccines,"" indeed they're No Such Thing. They're experimental.

https://t.co/yvBD8ncdMU"
1,37308E+18;1;"Jonas Salk N Y C Jewish
Virologist Did Not Give
His Own Children His
Poison Vaccine That Photo
Was Staged For The Press
Only Water In The
Hypodermic"
1,39003E+18;0;I have the full gambit of symptoms from moderna vax number 2: fever, chills, nausea, puking, body aches, fatigue. I slept on my bathroom floor last night. Still grateful to be able to get the vaccine. Just also wishing I could have a margarita.
1,34689E+18;0;First way of chinese vaccine for Peru. I'm just so glad.
1,34407E+18;0;Nervous. Excited. Hopeful. Grateful.  Received the COVID vaccine today.  Thank you <U+2066>@uihealthcare<U+2069> for all of your efforts to get staff vaccinated. https://t.co/xUxpZFjE3Q
1,34218E+18;0;if you’ve ever walked through here, don’t worry about what’s in the vaccine https://t.co/LeRf2CEBtz
1,3469E+18;0;america distributing the vaccine https://t.co/N27QGYQPzT
1,36109E+18;0;YOOO GUESS WHO’S ELIGIBLE FOR THE COVID VACCINE
1,35918E+18;0;Just got my second Covid vaccine <U+0001F917>
1,35848E+18;1;Why are y’all really trying to shame ppl for not wanting to take an untested vaccine??? What is wrong with y’all fr
1,38704E+18;1;"PharMeridian LLC is a professional services consulting firm located in Bucks County PA, seeking well qualified individuals who can support vaccine, cell and gene therapy, and related biological/biotechnology initiatives: 

https://t.co/StE5Y0lVpV"
1,36093E+18;1;Another Experimental Agent injury they call a vaccine. MarkOfTheBeast is looking real. U have been warned. #RussianRoulette. https://t.co/jUSLYlFuKX https://t.co/YTxGt5NWR4
1,34325E+18;1;I'm not an anti vacc'r, I'm not an anti mask'r. I'm a believer in freedom. I'm not afraid of this bio weapon flu and I don't need a poison vaccine. Hey MSM stop putting fake labels on us to sensationalize your BS stories, we don't trust or believe your lies anymore.
1,38753E+18;0;Just got home from Moderna #1! #vaccinated
1,37407E+18;0;"I think I may have been able to schedule my first vaccine shot for later this week?

First time I've ever been thankful for being immunocompromised. lol"
1,34691E+18;0;Got my first dose of Pfizer COVID vaccine. I'll let you guys know how the nano machi--- I mean, side effects... Affect me... <U+0001F440>
1,34326E+18;1;The vaccine will make you infertile. https://t.co/5U3WytyW2u
1,34579E+18;1;scott...a chicom/globalist??NO VACCINE..WHAT ABOUT THIS DO YOU NOT UNDERSTAND??????SEE GOOD/TRUTHFUL RESEARCH...EVEN CEO ED PFIZER SAYS...'THIS IS A BIOWEAPONG...DANGEROUS...DONT TAKE IT..' !!!!!!!
1,38739E+18;0;"Internet sensation @VaxHuntersCan teams up with @cityoftoronto to help people get COVID-19 vaccine appointments. Available slots will be advertised by #VaccineHunters at the end of each day. #COVIDVaccine #VaccinesWork #vaccinated #COVID19Toronto @JohnTory
https://t.co/OzSXTi9p7t https://t.co/39THVhNgGl"
1,37193E+18;1;"Dr. Hotze on the Dangers of the COVID-19 Vaccine Is Really A Dangerous Experimental Gene Therapy.   

""Just Say “No!”  – Steven Hotze, M.D.  

The so-called COVID-19 “vaccine” is not a vaccine at all. It is an experimental gene therapy. 
https://t.co/ZvkKsPQz6S via @hotzehealth"
1,34224E+18;0;If you don't trust @FabrizioRomano, don't worry about what's in the vaccine.
1,38814E+18;0;Drs. seems women with Endo having worse endo pain after 2nd shots. Article says Endo is a misfunction of immune cells where macrophages release growth hormone (IGF-1) causing more lesions to grow. Would the mRNA vaccine which enlivens immune cells contribute to excess growth? 1/2
1,34226E+18;0;If you let your dog kiss your mouth don’t worry about what’s in the vaccine.
1,3422E+18;0;If you wear a s..s..side part <U+0001F92E> don’t worry about what’s in the vaccine
1,37261E+18;1;"Moderna boss: mRNA jabs are ""rewriting the Genetic Code"" we call it ""information therapy"" (Ted 2017)
Which begs the ques: 'Is that what they're doing now w/mRNA 'vaccine' which appears to really be 'gene therapy'???
Will you allow 'man' to rewrite Gods code???
let that sink in!!! https://t.co/GzDRA7m26N"
1,37321E+18;1;Immortal Technique, who I disagree w/ politically on almost every level (except for his unceasing hate for politicians) is also a vax skeptic. Questioning injecting your ONE body w/ a rushed vaccine doesn't make you crazy. I'd argue it makes you very, very sane.
1,37304E+18;1;The So-Called COVID-19 “Vaccine” Is Really A Dangerous Experimental Gene Therapy by Dr. Steven Hotze https://t.co/poI4x7vt4w via @BitChute
1,38997E+18;1;That experimental rushed vaccine never sat right with me
1,38725E+18;1;Hey folks!  Anyone in their right mind going to bow down and believe #CluelessCelebs TV ads pushing for an unproven vaccine??  Who really thinks that @spikelee has a real force with the people??
1,34225E+18;0;nah bc if u ate the pizza at castles and coasters, don’t worry about what’s in the vaccine
1,37414E+18;0;I teared up driving home from my first vaccine shot today. The sense of relief I felt to be heading down a hopeful path was one I'll never forget.
1,35877E+18;1;It's Gene Therapy, Not a Vaccine https://t.co/hSJeREsYsr
1,3715E+18;1;"GLOBALIST RUSHED VACCINE DISASTER MAKERS; Germany, Italy and France suspend use of AstraZeneca vaccine following reports of health concerns https://t.co/vk1pjETf3W"
1,38714E+18;0;"If you’ve done cocaine, molly or any uppers in your life; then you shouldn’t worry about what’s in the vaccine."
1,35932E+18;0;I got my first Covid vaccine today! Moderna .. so it’s 4 weeks to second. My husband got his second today! I felt super excited and grateful I got an appointment!
1,37299E+18;0;"Just got my first shot of the vaccine and feeling great. Big thanks to the @DeptVetAffairs and @DollyParton for making it possible. <U+0001F601><U+0001F44D>
#GetVaccinated"
1,34562E+18;1;"Why would any sane person willingly take an untested vaccine?
sometimes... the answer is in the question"
1,38827E+18;0;Got my second vaccine dose today!!! I’m fully vaccinated now <U+0001F973><U+0001F973>
1,39045E+18;0;Vaccine appointment made! I get the shot next Wednesday!
1,34368E+18;0;Thanks to all the scientists and persons that made this possible. Got my first dose of Moderna #COVID19 vaccine. https://t.co/TrSGLrC4gS
1,34469E+18;1;"56,225 #covid vaccines available and only 15,780 administered?  Not even 30%.  Seems  there isn't a high demand for this rushed vaccine.  I'm curious as to the percentage of health care workers who choose to not get it.  @nicholsforidaho @IDHW @CDHidaho

https://t.co/bi0Yg4YW2V"
1,36024E+18;0;"My parents (both late 60s) have just booked their vaccines. Such a relief to see this is actually working.

https://t.co/EFFY1y1GiC"
1,38791E+18;0;3rd day after 2nd Moderna shot. Arm soreness is gone, feel like super hero. Woke up feeling like the gravity on Earth was lighter today. #GetVaccinated https://t.co/8RleYDxJI8
1,3466E+18;0;"if you think watch is better than &amp;burn do not worry about what's in the vaccine."
1,39035E+18;0;Big THANK YOU to the heroic nurses @ Pasadena Public Health Department! Our nurses have gone above and beyond this past year, and have helped administer #COVID19 vaccine to over 90,000 residents so far. We're grateful for your commitment and service to our community. #NursesDay https://t.co/lhKRRyPJ2M
1,34335E+18;0;Just got my confirmation that I get my first covid vaccine shot Tuesday afternoon <U+0001F62C><U+0001F62C> https://t.co/TVUZOusHjj
1,38566E+18;0;If you've ever made a bit of css !important, don't worry about what's in the vaccine.
1,37404E+18;1;You have people that because they assume there are gonna be some bugs and glitches in the first run didnt buy the new xbox when it came out but put all of their faith into an untested vaccine with zero long term studies and shove it inside their bodies as soon as they can.
1,34554E+18;1;Former FEMA operative Celeste Solum on what she says is in the Gates vaccine – I say that the ‘bioweapon’ is not in fact the ‘virus’ which does not exist, but the vaccine justified by the ‘virus’ and people will have to decide what they they think https://t.co/kK5Ooo5sQP
1,36032E+18;0;Just got my first vaccine dose, y’all  <U+0001F64C><U+0001F3FB>
1,37191E+18;1;"DR. HOTZE EXPLAINING THE DANGERS OF THE COVID-19 VACCINE: “Is Really A Dangerous Experimental Gene Therapy.”
https://t.co/hr3wv3gBvj https://t.co/aLbUaQpGhv"
1,34298E+18;1;.@lougreenwald Force-injecting citizens with a fast-tracked, experimental, liability-free vaccine is unethical and unconstitutional. Medical mandates don't belong in a free society. Let each person choose how they care for their bodies. #nomandates #noforcedcovidvaccines
1,35887E+18;1;"Another Jewish Holocaust? Local Talk Radio Reports ""Many Dying"" in Israel Following Pfizer Experimental mRNA Injections https://t.co/6FEe7LtKDT"
1,36002E+18;1;"Pfizer vaccine found to give strong immune response to new Covid variants https://t.co/LvOlRz8qEz 
this is experimental gene therapy
allegedly its already killed several oldies in Norway
&amp;more in Gibraltar
but don't listen to them
they're lying
spot the BS by joining the dots"
1,35825E+18;1;Many Dying in Israel Following the Experimental Pfizer COVID mRNA Injections https://t.co/TmV5LkGYcA via @BitChute
1,37298E+18;0;Just got my first Moderna COVID-19 jab. It didn’t hurt a bit and so far I feel fine. <U+0001F489><U+0001F37E><U+0001F942><U+0001F9A0><U+0001F489> #GetVaccinated
1,34222E+18;0;On that note if you date yt people. Dont worry about whats in the vaccine
1,34374E+18;1;Depopulation- Vaccine.  GetGuns- Stimulus checks.     Make people dependant on Government not God GOAL . Christians wake up
1,35964E+18;0;24 hrs after my second #Moderna #vaccine my arm HURTS, I’m fatigued, I have a headache, and my tonsils are swollen but don’t hurt. They said I may feel crummy and I do but it’s not bad #COVIDVaccine #vaccinated #COVID #didmypart #getyourshot
1,37328E+18;0;it’s vaccine day :)
1,38743E+18;0;"The Oxford/AstraZeneca COVID-19 vaccine has already saved thousands of lives. The UK's independent regulator has said that the benefits of the vaccine far outweigh the risks for the vast majority of adults.
#VaccinesWork #COVID19 #AstraZeneca #Staffordshire https://t.co/3kSoSagVby"
1,35926E+18;0;Got my first vaccine shot. Head hurts, a little nauseous, and I have a weird metallic taste in the back of my throat. Otherwise, I'm fine. Gonna take a little nap and see if that helps.
1,34519E+18;0;Inshallah I get this vaccine by the end of the month and I can start this new ms treatment
1,35922E+18;0;Just got the second dose, gotta wait for about 15-30 minutes in the lobby before I can go. Apparently the first shot didn't have anything in it so she gave me a second shot with the vaccine in it. My arm hurts like a bitch already lmao.
